file_name,entropy,uncompressed_size,npz_compression_ratio,npz_compressed_image_size,jpg_compression_ratio,jpg_compressed_image_size,entropy_used,mean_used,dim_used
synthetic_25144,6.44118418900654,514188,1.457688622279173,352742,4.519062769155051,113782,7.382,127,414
synthetic_25145,6.4784631730974676,814323,1.4450085352999422,563542,4.441939495761648,183326,7.398,127,521
synthetic_25146,6.3212068614929455,562467,1.4920578077002657,376974,4.674137415237335,120336,7.331,127,433
synthetic_25147,5.778049375995446,562467,1.677813970969878,335238,5.342733930488141,105277,7.11,127,433
synthetic_25148,6.149049975424698,359148,1.5479316259945348,232018,4.751577693986902,75585,7.261,127,346
synthetic_25149,6.151258769950355,318828,1.5442005540810197,206468,4.738189005632421,67289,7.261,127,326
synthetic_25150,6.177261782995635,607500,1.5409942520280244,394226,4.7785731141351375,127130,7.271,127,450
synthetic_25151,6.4941986115979145,750000,1.4385536206476561,521357,4.393904775295709,170691,7.405,127,500
synthetic_25152,6.454663670233123,562467,1.4496385355858816,388005,4.474499821009506,125705,7.388,127,433
synthetic_25153,6.251059514365775,382347,1.5117489136752373,252917,4.713176287859177,81123,7.302,127,357
synthetic_25154,5.92485497855192,10443,1.443200663349917,7236,3.432938856015779,3042,7.176,127,59
synthetic_25155,6.266407299538734,475212,1.513978138350914,313883,4.725562339651161,100562,7.308,127,398
synthetic_25156,6.3705842399557255,303372,1.4734234759295954,205896,4.516951297589446,67163,7.352,127,318
synthetic_25157,6.3824427935044366,275427,1.466277330295303,187841,4.480090438856176,61478,7.357,127,303
synthetic_25158,6.3380104324285185,499392,1.4858169744068837,336106,4.648101265822785,107440,7.338,127,408
synthetic_25159,6.5456728247016365,562467,1.4214013691741236,395713,4.376664202622262,128515,7.428,127,433
synthetic_25160,6.13266376666295,562467,1.55420558165239,361900,4.8515720015525945,115935,7.253,127,433
synthetic_25161,5.926807253524566,468075,1.6276566890143822,287576,5.106254159075785,91667,7.171,127,395
synthetic_25162,6.528779604696564,499392,1.4258769112167544,350235,4.423469387755102,112896,7.42,127,408
synthetic_25163,6.082945437485782,499392,1.5696993509248927,318145,4.99526872255509,99973,7.234,127,408
synthetic_25164,6.1566161582042715,562467,1.5450055623463488,364055,4.833021137652517,116380,7.264,127,433
synthetic_25165,5.950503497529095,657072,1.6182405225088108,406041,5.1056132280723565,128696,7.18,127,468
synthetic_25166,6.451904317607827,501843,1.449516772863027,346214,4.454293702569565,112665,7.386,127,409
synthetic_25167,6.565996778687132,271803,1.4105055034016782,192699,4.327453072011973,62809,7.437,127,301
synthetic_25168,6.468745038346501,355008,1.4420784960475754,246178,4.487240093534728,79115,7.393,127,344
synthetic_25169,6.346656601648854,1232643,1.4865072158085721,829221,4.645575249588259,265337,7.342,127,641
synthetic_25170,6.490428351325535,254043,1.4377812112671273,176691,4.268912787766762,59510,7.404,127,291
synthetic_25171,6.214167803524394,562467,1.5273555240562426,368262,4.729077334409524,118938,7.286,127,433
synthetic_25172,6.2021882747569155,499392,1.5304735840440822,326299,4.782303088340915,104425,7.281,127,408
synthetic_25173,6.2902592789294385,3974403,1.5077670201251692,2635953,4.760317066773026,834903,7.318,127,1151
synthetic_25174,6.252656246197307,1164387,1.517745463266865,767182,4.785728964587512,243304,7.303,127,623
synthetic_25175,6.373421879877213,572907,1.4752070903833328,388357,4.5671431190759,125441,7.353,127,437
synthetic_25176,5.955753062993897,501843,1.6144840720889981,310838,5.092216212925288,98551,7.184,127,409
synthetic_25177,5.8611243338828904,499392,1.6494921636306585,302755,5.209216935963366,95867,7.144,127,408
synthetic_25178,6.380149646452193,499392,1.4728069011280691,339075,4.630001854255516,107860,7.355,127,408
synthetic_25179,6.111307090128968,499392,1.560439079719904,320033,4.980820442236917,100263,7.245,127,408
synthetic_25180,5.986743262823711,562467,1.6038408896492728,350700,5.091950172910141,110462,7.195,127,433
synthetic_25181,6.321022908249443,73008,1.4855631295147014,49145,4.422582990065423,16508,7.331,127,156
synthetic_25182,6.112361033953509,562467,1.560340881665127,360477,4.867905422948436,115546,7.245,127,433
synthetic_25183,5.8497141191757285,82668,1.6139158955136466,51222,4.855397627158464,17026,7.139,127,166
synthetic_25184,6.645658505395428,1168128,1.3931611393569023,838473,4.303733669341468,271422,7.473,127,624
synthetic_25185,6.217361400252477,562467,1.5263152181876893,368513,4.719355948415462,119183,7.287,127,433
synthetic_25186,5.963581490913143,499392,1.6126690520169988,309668,5.138359279342312,97189,7.185,127,408
synthetic_25187,6.729356758273107,494508,1.3644197102344997,362431,4.095813144489998,120735,7.514,127,406
synthetic_25188,6.524260011926175,433200,1.4274463801449193,303479,4.4278179811112475,97836,7.417,127,380
synthetic_25189,6.77823887262907,496947,1.3493800878684037,368278,4.0926587824482805,121424,7.539,127,407
synthetic_25190,6.004850165651407,501843,1.5983584628026524,313974,5.010763531796352,100153,7.202,127,409
synthetic_25191,6.350865363435544,562467,1.4824624289035195,379414,4.541334625166526,123855,7.343,127,433
synthetic_25192,6.292999468292007,562467,1.5013813518830428,374633,4.68628774245151,120024,7.319,127,433
synthetic_25193,6.396839682272104,557283,1.468930887237071,379380,4.5143868574113375,123446,7.363,127,431
synthetic_25194,6.472855002832221,562467,1.4445862719012128,389362,4.403183003107851,127741,7.395,127,433
synthetic_25195,6.618159645305956,871563,1.4013032866748343,621966,4.319094319426343,201793,7.46,127,539
synthetic_25196,6.1758413542355575,544428,1.5418521665250637,353100,4.740669789798157,114842,7.272,127,426
synthetic_25197,6.189715511540235,557283,1.5350161273884648,363047,4.812336467967151,115803,7.276,127,431
synthetic_25198,6.590392079639877,562467,1.4084245002616693,399359,4.285201663898581,131258,7.448,127,433
synthetic_25199,6.407463657055155,6229443,1.469995256894611,4237730,4.626520278299308,1346464,7.367,127,1441
synthetic_25200,6.642006296389065,516675,1.394756519931649,370441,4.258989069686928,121314,7.472,127,415
synthetic_25201,6.636053108764784,531723,1.3934004365816652,381601,4.221430953174868,125958,7.468,127,421
synthetic_25202,6.253835508352237,499392,1.512103989850513,330263,4.774712929410752,104591,7.304,127,408
synthetic_25203,5.9553352317377195,562467,1.6139701979058763,348499,5.106187700855166,110154,7.181,127,433
synthetic_25204,6.606064748930836,607500,1.4029763884270037,433008,4.294530570695396,141459,7.455,127,450
synthetic_25205,6.342772235495146,562467,1.484794809116779,378818,4.548311971859459,123665,7.34,127,433
synthetic_25206,6.0935394072152045,562467,1.5663197818997998,359101,4.899452971202592,114802,7.238,127,433
synthetic_25207,6.286933892694532,534252,1.5022565397474363,355633,4.65429011996132,114787,7.317,127,422
synthetic_25208,6.314277032886025,472827,1.4962074825088523,316017,4.578285371238235,103276,7.328,127,397
synthetic_25209,6.182315313575202,557283,1.5375190367934315,362456,4.816620570440795,115700,7.274,127,431
synthetic_25210,6.0058441718112645,499392,1.5971089115243775,312685,5.023306342101293,99415,7.203,127,408
synthetic_25211,6.346060095541258,264627,1.4801161151755151,178788,4.480874409468818,59057,7.341,127,297
synthetic_25212,6.534242175546605,586092,1.4260458258210034,410991,4.356330553449583,134538,7.423,127,442
synthetic_25213,6.158404770277729,499392,1.544995544995545,323232,4.8099861303744795,103824,7.264,127,408
synthetic_25214,6.140876986616284,562467,1.5507817777275372,362699,4.844635274459307,116101,7.257,127,433
synthetic_25215,6.041296192531442,444675,1.5836624654099698,280789,4.933925837161308,90126,7.217,127,385
synthetic_25216,5.770678127129839,5754675,1.687175336002866,3410834,5.5047168186966235,1045408,7.108,127,1385
synthetic_25217,6.259204072544764,562467,1.5118251824376083,372045,4.693365486511519,119843,7.305,127,433
synthetic_25218,6.40455567045151,714432,1.4667652131066766,487080,4.5370268056164145,157467,7.366,127,488
synthetic_25219,6.126369810031987,1440747,1.5600485963052515,923527,4.939579804850621,291674,7.251,127,693
synthetic_25220,6.405811054379355,599427,1.4655809370591413,409003,4.567480455355918,131238,7.366,127,447
synthetic_25221,6.0316242289472,717363,1.5898438885145916,451216,4.994520643319641,143630,7.213,127,489
synthetic_25222,6.318335604123541,1436592,1.4973515304005953,959422,4.659766394094007,308297,7.329,127,692
synthetic_25223,6.351147025746917,562467,1.482728169006659,379346,4.540381495144534,123881,7.343,127,433
synthetic_25224,6.427315803864515,679728,1.4590852597030433,465859,4.493118811226716,151282,7.375,127,476
synthetic_25225,6.170103619051036,562467,1.5406720189328884,365079,4.83156809689473,116415,7.269,127,433
synthetic_25226,6.3113111094821255,594075,1.4967612060255928,396907,4.623799442723494,128482,7.327,127,445
synthetic_25227,6.418135144416411,549552,1.464160112539165,375336,4.462605362740162,123146,7.372,127,428
synthetic_25228,6.19315946189721,536787,1.5335106474154234,350038,4.832740630036103,111073,7.278,127,423
synthetic_25229,6.077813680803977,1486848,1.576786314598377,942961,5.019031737565909,296242,7.232,127,704
synthetic_25230,6.018998121345698,212268,1.5863506938995136,133809,4.904755302925274,43278,7.209,127,266
synthetic_25231,6.428615951239582,259308,1.4572613548234818,177942,4.357385313392707,59510,7.378,127,294
synthetic_25232,6.00225473025999,562467,1.598267234593931,351923,5.085412824129326,110604,7.201,127,433
synthetic_25233,6.56104091055135,324723,1.4149396939380208,229496,4.304273481615016,75442,7.434,127,329
synthetic_25234,6.263355430634911,562467,1.510189341867858,372448,4.69074305729297,119910,7.308,127,433
synthetic_25235,6.656095295295955,164268,1.3745355959433678,119508,4.036564688536675,40695,7.48,127,234
synthetic_25236,6.406028854347449,499392,1.4646945473423023,340953,4.583638516397279,108951,7.366,127,408
synthetic_25237,6.346373973439692,499392,1.4826056751990595,336834,4.6330945930901395,107788,7.342,127,408
synthetic_25238,6.5870585572872145,588747,1.4114774378227535,417114,4.297266523119594,137005,7.446,127,443
synthetic_25239,6.8708414911954065,25230000,1.3275553019128057,19004858,4.092596164249526,6164791,7.587,127,2900
synthetic_25240,6.325050047018902,562467,1.4907607168793169,377302,4.664601681843061,120582,7.333,127,433
synthetic_25241,6.658690240918881,509232,1.386374526288278,367312,4.206547328944216,121057,7.48,127,412
synthetic_25242,6.021699918519759,1415907,1.597775380455757,886174,5.080398277717976,278700,7.209,127,687
synthetic_25243,6.143567701697362,562467,1.5500082671957671,362880,4.835514099037139,116320,7.258,127,433
synthetic_25244,6.20005774858318,499392,1.5308911437417614,326210,4.791663868126386,104221,7.281,127,408
synthetic_25245,6.369088256381277,49923,1.4210930828351835,35130,4.048576757764983,12331,7.355,127,129
synthetic_25246,6.278800831506335,562467,1.5056858031598503,373562,4.684609426403592,120067,7.313,127,433
synthetic_25247,6.107379400534675,562467,1.5624170134278523,359998,4.87571189570132,115361,7.243,127,433
synthetic_25248,6.141870110842583,562467,1.5500381676233834,362873,4.850944372574386,115950,7.258,127,433
synthetic_25249,5.936080050758571,562467,1.6210731701693508,346972,5.127366703433942,109699,7.174,127,433
synthetic_25250,6.250171613375293,235200,1.5070643642072215,156065,4.673435730323683,50327,7.301,127,280
synthetic_25251,6.278117308034927,562467,1.5051418662713374,373697,4.684141273661506,120079,7.314,127,433
synthetic_25252,6.868317880690589,1033707,1.3254183174981728,779910,4.040980274113977,255806,7.586,127,587
synthetic_25253,5.922627138915346,562467,1.6251339911298595,346105,5.157645224886525,109055,7.169,127,433
synthetic_25254,6.411250652545521,562467,1.4637057739749555,384276,4.500456072971676,124980,7.369,127,433
synthetic_25255,6.517081668029648,557283,1.43225801477278,389094,4.388400661469407,126990,7.415,127,431
synthetic_25256,6.223999274069979,562467,1.523450323125843,369206,4.7111734651143315,119390,7.291,127,433
synthetic_25257,6.261025223507001,541875,1.5122149291718294,358332,4.69827025621017,115335,7.306,127,425
synthetic_25258,6.442976286930508,607500,1.454159854655825,417767,4.448854648778488,136552,7.382,127,450
synthetic_25259,6.091539861916794,562467,1.567743014424082,358775,4.897192111793131,114855,7.236,127,433
synthetic_25260,5.9401997192047045,514188,1.6192194688760617,317553,5.120374427404899,100420,7.177,127,414
synthetic_25261,6.124946323186465,248832,1.5525509599246285,160273,4.783666878135994,52017,7.251,127,288
synthetic_25262,6.43660579218789,68403,1.4333039979884334,47724,4.160766423357664,16440,7.379,127,151
synthetic_25263,6.364458231409608,562467,1.4778661776065833,380594,4.523657098738127,124339,7.349,127,433
synthetic_25264,6.127255983216106,562467,1.5555337383950374,361591,4.862813075466641,115667,7.251,127,433
synthetic_25265,6.377403389718005,109443,1.4732456553636573,74287,4.4052085010465305,24844,7.355,127,191
synthetic_25266,6.3255421293696665,529200,1.48994036859976,355182,4.587418406886329,115359,7.333,127,420
synthetic_25267,6.3929262537278015,562467,1.4693840764281292,382791,4.504276310521005,124874,7.361,127,433
synthetic_25268,6.4726118210311085,565068,1.4443333989382232,391231,4.388196008387046,128770,7.395,127,434
synthetic_25269,6.418923175129995,501843,1.4604719789765932,343617,4.484424706008507,111908,7.372,127,409
synthetic_25270,6.440545793219156,1436592,1.4594736275324538,984322,4.551520931219882,315629,7.382,127,692
synthetic_25271,6.393821116958667,359148,1.4662812630134974,244938,4.51298676819844,79581,7.362,127,346
synthetic_25272,6.217190481097009,499392,1.5246655390759047,327542,4.773024429407042,104628,7.288,127,408
synthetic_25273,6.332774214341427,562467,1.4879843177092427,378006,4.606005765010318,122116,7.336,127,433
synthetic_25274,6.349499756111476,359148,1.4813036699745106,242454,4.531492883819522,79256,7.342,127,346
synthetic_25275,6.211293129261085,691200,1.5314634648917762,451333,4.851581747608251,142469,7.285,127,480
synthetic_25276,6.248609750330171,499392,1.5148698659224655,329660,4.761419867852751,104883,7.3,127,408
synthetic_25277,6.309632983708661,496947,1.4943662098891284,332547,4.636088850743066,107191,7.327,127,407
synthetic_25278,6.041762162182192,468075,1.586092737672477,295112,4.902540952700155,95476,7.218,127,395
synthetic_25279,6.130896035089576,562467,1.5533900411499904,362090,4.8573957649659745,115796,7.253,127,433
synthetic_25280,6.245905499272316,499392,1.51509047000716,329612,4.765554622490266,104792,7.3,127,408
synthetic_25281,6.468181517604303,433200,1.44453447775677,299889,4.450014381394585,97348,7.394,127,380
synthetic_25282,5.8185467712613335,186003,1.6522438175099488,112576,5.099745016861788,36473,7.128,127,249
synthetic_25283,6.045255454396548,231852,1.5740870238232638,147293,4.935226377743247,46979,7.219,127,278
synthetic_25284,6.353485480196677,562467,1.4807920135214114,379842,4.541334625166526,123855,7.345,127,433
synthetic_25285,5.66062684933652,562467,1.7201404328585976,326989,5.52402231344896,101822,7.063,127,433
synthetic_25286,6.298415019857756,4680003,1.5053768940234646,3108858,4.7557574605897335,984071,7.321,127,1249
synthetic_25287,6.4366643282542615,562467,1.4552833117723156,386500,4.487350911484303,125345,7.38,127,433
synthetic_25288,6.172877958676198,273612,1.5340005045832983,178365,4.807041585410847,56919,7.27,127,302
synthetic_25289,5.839061114931136,544428,1.657410930921423,328481,5.316368181551862,102406,7.136,127,426
synthetic_25290,6.337600327245547,88752,1.4560010499376599,60956,4.331267385681519,20491,7.339,127,172
synthetic_25291,6.349812317528166,536787,1.4818259364466786,362247,4.570811832626577,117438,7.343,127,423
synthetic_25292,6.426259776942631,499392,1.4576532399299476,342600,4.489562543826528,111234,7.376,127,408
synthetic_25293,6.347662177870381,562467,1.483459445773409,379159,4.547870663098232,123677,7.342,127,433
synthetic_25294,6.381592278038246,562467,1.4726271639071287,381948,4.508464387053335,124758,7.356,127,433
synthetic_25295,6.114953544907256,562467,1.5589915435337551,360789,4.867399920386299,115558,7.247,127,433
synthetic_25296,6.384476503260522,562467,1.4719065251808916,382135,4.512443039599512,124648,7.357,127,433
synthetic_25297,6.294457947335783,359148,1.4991359519138456,239570,4.644355360144834,77330,7.32,127,346
synthetic_25298,6.26815589350909,562467,1.5087917423342176,372793,4.693757145360627,119833,7.31,127,433
synthetic_25299,6.113607259361303,562467,1.5598346062330488,360594,4.879222401498985,115278,7.246,127,433
synthetic_25300,6.2560489888087,562467,1.512605787770974,371853,4.696618236472946,119760,7.304,127,433
synthetic_25301,6.539042865286385,750000,1.424777449762347,526398,4.367473387528825,171724,7.424,127,500
synthetic_25302,6.146120588753436,499392,1.549597855227882,322272,4.825929397667204,103481,7.259,127,408
synthetic_25303,6.45473467807339,562467,1.4498216292569261,387956,4.479988211961673,125551,7.387,127,433
synthetic_25304,6.388122277886655,29403,1.395954992166358,21063,3.7092216475337456,7927,7.362,127,99
synthetic_25305,6.414106895875204,499392,1.462078738036614,341563,4.525322821802365,110355,7.37,127,408
synthetic_25306,6.205020163260381,562467,1.5301935094224643,367579,4.744955289353805,118540,7.283,127,433
synthetic_25307,6.244567738342987,562467,1.5168890219334794,370803,4.703609238848657,119582,7.299,127,433
synthetic_25308,6.054517702659825,623808,1.5820363320965642,394307,4.940583865295972,126262,7.223,127,456
synthetic_25309,6.487640388597333,562467,1.4399892474494693,390605,4.398603312635876,127874,7.401,127,433
synthetic_25310,6.502297884496129,442368,1.4385810870137852,307503,4.401321287857683,100508,7.408,127,384
synthetic_25311,6.3075280819902675,499392,1.4948991809952583,334064,4.650178784266984,107392,7.326,127,408
synthetic_25312,6.460402544948877,499392,1.446004169562196,345360,4.460131466133181,111968,7.391,127,408
synthetic_25313,6.483079581481582,33075,1.399407658134123,23635,3.8738580463808856,8538,7.402,127,105
synthetic_25314,6.647485783138966,562467,1.3907785355046411,404426,4.218196680740646,133343,7.475,127,433
synthetic_25315,6.491503316845431,562467,1.4382770348019536,391070,4.4009091833780625,127807,7.404,127,433
synthetic_25316,6.417077413867508,562467,1.4621115429106175,384695,4.495204833527804,125126,7.371,127,433
synthetic_25317,6.326507220052522,562467,1.490389405293114,377396,4.65060151308446,120945,7.333,127,433
synthetic_25318,6.206411832069386,499392,1.5283190363540102,326759,4.780654981284881,104461,7.284,127,408
synthetic_25319,6.405680225291594,615627,1.4660054532249038,419935,4.515413784757113,136339,7.366,127,453
synthetic_25320,6.127997597577555,562467,1.5541154008747766,361921,4.8601239080281,115731,7.253,127,433
synthetic_25321,6.07169798926806,588747,1.5752090925144078,373758,4.8987543995407,120183,7.23,127,443
synthetic_25322,6.482709723326727,255792,1.4440592997391806,177134,4.285269136050661,59691,7.399,127,292
synthetic_25323,6.25274941208787,599427,1.515139336492891,395625,4.754413934231191,126078,7.302,127,447
synthetic_25324,6.482746314025547,562467,1.4409410088972119,390347,4.398568914956011,127875,7.4,127,433
synthetic_25325,5.7371816800536966,591408,1.6919221394486594,349548,5.463353348729792,108250,7.095,127,444
synthetic_25326,6.011928964624798,539328,1.597469299258917,337614,5.051590423738339,106764,7.205,127,424
synthetic_25327,6.227575498541332,499392,1.5214326190142518,328238,4.7741195365378,104604,7.293,127,408
synthetic_25328,6.396206491472735,499392,1.466957673745032,340427,4.627813661257888,107911,7.363,127,408
synthetic_25329,6.3030816238904865,562467,1.497751244205027,375541,4.668550796812749,120480,7.323,127,433
synthetic_25330,6.106399554882918,284592,1.559878319493546,182445,4.750801282051282,59904,7.243,127,308
synthetic_25331,6.333004498736429,496947,1.486454472850618,334317,4.62095739339049,107542,7.336,127,407
synthetic_25332,6.092501749016164,562467,1.5667909959247117,358993,4.896808399498537,114864,7.238,127,433
synthetic_25333,6.375951670008708,546987,1.4775645268034414,370195,4.57676088157036,119514,7.353,127,427
synthetic_25334,6.109412381899015,699867,1.5633896260554885,447660,4.876408330488221,143521,7.244,127,483
synthetic_25335,6.076397814777465,685452,1.574380022922557,435379,4.951507227322965,138433,7.232,127,478
synthetic_25336,6.4983335425704425,917427,1.439602496869498,637278,4.484594741241513,204573,7.406,127,553
synthetic_25337,6.453456131758858,562467,1.4504497302649901,387788,4.476387164549709,125652,7.387,127,433
synthetic_25338,6.29488663015502,340707,1.4972117366332545,227561,4.60377536956463,74006,7.32,127,337
synthetic_25339,6.733517029960484,562467,1.3648831955428187,412099,4.123386286828581,136409,7.515,127,433
synthetic_25340,6.356558947316565,774192,1.4843377929114565,521574,4.644418181927255,166693,7.346,127,508
synthetic_25341,6.374579978017099,562467,1.4747507852689317,381398,4.518496798708236,124481,7.354,127,433
synthetic_25342,5.950323811235839,562467,1.615175210128676,348239,5.115940842610784,109944,7.181,127,433
synthetic_25343,6.340709147953495,509232,1.4867653499167908,342510,4.662528154699775,109218,7.34,127,412
synthetic_25344,6.276924983346943,565068,1.5058360781554796,375252,4.6784123462105285,120782,7.313,127,434
synthetic_25345,6.2699104725950106,61347,1.4619655879128735,41962,4.2691022964509395,14370,7.312,127,143
synthetic_25346,6.242035933423225,499392,1.516433863719179,329320,4.7741195365378,104604,7.299,127,408
synthetic_25347,6.3974902595940115,290163,1.467604394270454,197712,4.547296661965209,63810,7.363,127,311
synthetic_25348,5.946117104544339,562467,1.6170418903106916,347837,5.113615288106624,109994,7.179,127,433
synthetic_25349,6.32183453449069,562467,1.491357572961493,377151,4.676624650791539,120272,7.332,127,433
synthetic_25350,5.991170742920372,702768,1.6034937128228297,438273,5.033181261503864,139627,7.197,127,484
synthetic_25351,6.3367333939304995,139968,1.4765179965399384,94796,4.558178916859348,30707,7.336,127,216
synthetic_25352,6.19577236898024,562467,1.5342212790564462,366614,4.803961258583581,117084,7.278,127,433
synthetic_25353,6.448828585897515,499392,1.4500432638981644,344398,4.474036910947858,111620,7.386,127,408
synthetic_25354,6.186327865498216,2234307,1.5411001280854841,1449813,4.904668453529493,455547,7.276,127,863
synthetic_25355,6.092526803940672,562467,1.566188939412081,359131,4.894294440625463,114923,7.238,127,433
synthetic_25356,6.11813520051186,562467,1.5581882401828382,360975,4.864242906436743,115633,7.248,127,433
synthetic_25357,5.873206276539614,826875,1.6479722094337255,501753,5.278150134048257,156660,7.149,127,525
synthetic_25358,6.007091659060106,562467,1.5963620676443124,352343,5.082104521305432,110676,7.203,127,433
synthetic_25359,5.975296411298963,920748,1.610042701415337,571878,5.117967816347517,179905,7.191,127,554
synthetic_25360,6.449009423394954,562467,1.4518162318705912,387423,4.480166632150765,125546,7.385,127,433
synthetic_25361,5.820694983670975,516675,1.6607470026678666,311110,5.3318782700225995,96903,7.128,127,415
synthetic_25362,6.433825980138634,499392,1.455821777040559,343031,4.487061529614721,111296,7.378,127,408
synthetic_25363,6.395646976181166,181548,1.468122270742358,123660,4.350747699386503,41728,7.363,127,246
synthetic_25364,6.33854821184526,699867,1.4892086330935252,469959,4.572351615326822,153065,7.339,127,483
synthetic_25365,5.996377838673048,499392,1.6001948205920238,312082,5.043090128755365,99025,7.199,127,408
synthetic_25366,6.226686265584752,82668,1.490722207195023,55455,4.371424038919147,18911,7.292,127,166
synthetic_25367,5.933875560888935,499392,1.6226248342907645,307768,5.159114857744995,96798,7.174,127,408
synthetic_25368,6.460284363857927,499392,1.446590579920051,345220,4.46204431736955,111920,7.39,127,408
synthetic_25369,6.283307330685147,562467,1.5042482462779372,373919,4.691134278565471,119900,7.315,127,433
synthetic_25370,6.434872541590535,562467,1.4560970684781145,386284,4.485883591469542,125386,7.379,127,433
synthetic_25371,6.333228155571655,562467,1.4881299789136146,377969,4.604535221644632,122155,7.336,127,433
synthetic_25372,6.808181117294729,1283148,1.3438820620292897,954807,4.101584825566899,312842,7.554,127,654
synthetic_25373,6.264528429833168,562467,1.5105219058668085,372366,4.69250406707546,119865,7.307,127,433
synthetic_25374,6.110465975981868,393132,1.5599857148525853,252010,4.841825235544061,81195,7.246,127,362
synthetic_25375,6.298144554524345,562467,1.4995720969913486,375085,4.673244211068553,120359,7.321,127,433
synthetic_25376,6.325180816967033,499392,1.4885495500597634,335489,4.6519114688128775,107352,7.334,127,408
synthetic_25377,6.650243194153087,717363,1.3897831911641343,516169,4.2497808056872035,168800,7.476,127,489
synthetic_25378,6.351005705931168,499392,1.4810798947746167,337181,4.636664964486329,107705,7.343,127,408
synthetic_25379,6.322771054242136,562467,1.4912468615697057,377179,4.667040051776069,120519,7.332,127,433
synthetic_25380,6.10095982794572,682587,1.566108904689468,435849,4.924692471411565,138605,7.241,127,477
synthetic_25381,6.165266852569364,562467,1.5432675291180222,364465,4.831651104258116,116413,7.266,127,433
synthetic_25382,6.124067165072309,554700,1.556995814889562,356263,4.842638264437557,114545,7.251,127,430
synthetic_25383,6.284282270167995,499392,1.5026855593636503,332333,4.672367657790835,106882,7.316,127,408
synthetic_25384,6.346726072388908,531723,1.48370561562609,358375,4.602546568797175,115528,7.341,127,421
synthetic_25385,6.305947497932806,562467,1.4968384916305186,375770,4.6796984849367265,120193,7.325,127,433
synthetic_25386,6.442281134482748,599427,1.4542810076155863,412181,4.477412270873482,133878,7.382,127,447
synthetic_25387,6.488814078035303,499392,1.4382374541003673,347225,4.448252825852655,112267,7.402,127,408
synthetic_25388,6.131649754238269,575532,1.5555801815778734,369979,4.8925650747232945,117634,7.253,127,438
synthetic_25389,6.16910398805357,562467,1.5411279252324157,364971,4.827297069980604,116518,7.269,127,433
synthetic_25390,6.525745736783251,499392,1.4265734265734267,350064,4.429315192421972,112747,7.418,127,408
synthetic_25391,6.098289994481148,421875,1.563055753156678,269904,4.896129518946208,86165,7.239,127,375
synthetic_25392,6.3107342572587655,167088,1.4813553912442152,112794,4.57161618648937,36549,7.326,127,236
synthetic_25393,6.61987706837838,499392,1.397428399535489,357365,4.300247134701329,116131,7.462,127,408
synthetic_25394,6.227021857636374,424128,1.521191623059183,278813,4.767357949755522,88965,7.292,127,376
synthetic_25395,5.844413148718795,1638363,1.65789465695357,988219,5.330748807517359,307342,7.138,127,739
synthetic_25396,6.205421185347586,5754675,1.5357967605801823,3747029,4.906682503086567,1172824,7.283,127,1385
synthetic_25397,6.4028898354096695,924075,1.469255462754058,628941,4.523902773358138,204265,7.365,127,555
synthetic_25398,6.6037943449799315,529200,1.4037544862051679,376989,4.271393287810548,123894,7.453,127,420
synthetic_25399,6.349687699755741,534252,1.48217238356286,360452,4.587389769965911,116461,7.343,127,422
synthetic_25400,6.466022556999873,599427,1.4467520744534497,414326,4.463775346831786,134287,7.393,127,447
synthetic_25401,5.895103032326208,544428,1.637067262443507,332563,5.120606465326699,106321,7.159,127,426
synthetic_25402,6.086121402108468,501843,1.5696033478666107,319726,4.9828524336239255,100714,7.235,127,409
synthetic_25403,6.398893984894029,499392,1.4661350838769531,340618,4.616732920403069,108170,7.364,127,408
synthetic_25404,6.410767908872434,562467,1.4639229189602805,384219,4.494450526181211,125147,7.368,127,433
synthetic_25405,6.458318815629849,562467,1.4492874240850917,388099,4.4637403974350836,126008,7.389,127,433
synthetic_25406,6.072485040137411,562467,1.5736908222562316,357419,4.940942391819955,113838,7.229,127,433
synthetic_25407,6.398925992373129,626547,1.471309848934936,425843,4.550582852162545,137685,7.364,127,457
synthetic_25408,6.191249564945891,91875,1.5012990832883966,61197,4.501028806584362,20412,7.28,127,175
synthetic_25409,6.209840844709647,89787,1.497048819527811,59976,4.426930283009565,20282,7.284,127,173
synthetic_25410,6.364966998240522,107163,1.4713522716351104,72833,4.351443537580704,24627,7.35,127,189
synthetic_25411,6.494555780993942,562467,1.437365518580796,391318,4.392900656044986,128040,7.405,127,433
synthetic_25412,6.3646550552858745,920748,1.481800727745582,621371,4.589855686548192,200605,7.349,127,554
synthetic_25413,6.1748964800230315,562467,1.539238517975256,365419,4.824936736006863,116575,7.271,127,433
synthetic_25414,6.437622605939671,8989083,1.460691369114552,6153992,4.586659979018609,1959832,7.38,127,1731
synthetic_25415,6.565651150699952,499392,1.4149647528163747,352936,4.3242644130024415,115486,7.435,127,408
synthetic_25416,5.973090045888504,562467,1.6090760071976404,349559,5.097718806927866,110337,7.189,127,433
synthetic_25417,6.649211934673096,74892,1.3787948524403042,54317,4.066681146828844,18416,7.478,127,158
synthetic_25418,6.565595142594204,270000,1.4097449927946366,191524,4.319308910574308,62510,7.437,127,300
synthetic_25419,6.368485810558101,562467,1.4771481620572564,380779,4.526350943548063,124265,7.35,127,433
synthetic_25420,5.831135792284108,252300,1.6594753874082455,152036,5.100060642813826,49470,7.132,127,290
